CONTACT_ID,WEEK_ID,ORDER_COUNT,QUANTITIY_COUNT
677937,202314,3,94
677937,202315,3,50
677937,202322,9,185
677937,202323,3,140
677937,202325,1,4
677939,202144,1,90
677939,202212,1,75
677939,202219,4,47
677939,202225,1,100
677939,202252,1,90
677940,202146,3,90
677941,202132,3,29
677941,202137,1,10
677941,202145,3,30
677941,202213,1,10
677941,202217,1,75
677941,202220,15,203
677941,202233,1,80
677941,202240,1,20
677941,202243,2,14
677941,202248,2,100
677941,202304,2,115
677941,202308,1,5
677941,202312,1,99
677942,202132,6,131
677942,202136,2,30
677942,202138,2,80
677942,202139,1,4
677942,202140,2,29
677942,202141,5,76
677942,202143,1,30
677942,202146,4,88
677942,202147,1,15
677942,202152,2,30
677942,202214,4,120
677942,202216,1,14
677942,202218,4,40
677942,202224,1,10
677942,202233,1,10
677942,202237,7,90
677942,202239,2,10
677942,202240,1,5
677942,202244,1,5
677942,202301,1,9
677942,202310,1,9
677942,202311,3,35
677942,202314,2,20
677942,202315,7,80
677942,202318,1,20
677943,202133,2,40
677943,202207,4,225
677943,202241,1,10
677943,202247,2,15
677943,202322,4,19
677944,202134,1,40
677944,202144,1,75
677944,202212,1,60
677944,202213,1,50
677944,202220,1,10
677944,202226,1,20
677944,202239,2,15
677944,202244,2,90
677945,202139,1,2
677945,202141,16,330
677945,202143,1,60
677945,202145,3,33
677945,202149,1,10
677945,202213,4,23
677945,202215,2,30
677945,202216,3,108
677945,202217,1,60
677945,202223,2,25
677945,202224,1,50
677945,202225,1,9
677945,202226,1,20
677945,202234,3,40
677945,202236,2,16
677945,202237,1,100
677945,202239,1,15
677945,202242,1,10
677945,202246,1,15
677945,202250,3,55
677945,202251,1,67
677945,202304,1,90
677945,202307,6,70
677945,202310,3,95
677945,202315,2,20
677945,202317,2,30
677945,202323,3,50
677945,202325,1,90
677946,202133,1,20
677946,202134,1,30
677946,202136,3,30
677946,202150,7,665
677946,202209,1,10
677946,202218,1,30
677946,202226,1,20
677946,202227,2,110
677946,202237,4,700
677946,202242,1,3
677946,202244,1,20
677946,202245,1,100
677946,202247,1,5
677946,202250,1,20
677946,202313,2,20
677946,202314,3,45
677947,202132,1,10
677947,202138,2,30
677947,202143,2,60
677947,202147,1,90
677947,202202,1,10
677947,202208,6,110
677947,202216,1,10
677947,202217,1,75
677947,202233,1,80
677947,202238,1,20
677947,202242,3,44
677947,202247,1,50
677947,202248,1,90
677947,202309,2,17
677947,202312,1,90
677947,202325,1,90
677948,202133,2,30
677948,202137,1,50
677948,202144,1,20
677948,202145,1,30
677948,202147,1,90
677948,202150,2,75
677948,202153,1,100
677948,202206,4,160
677948,202211,1,10
677948,202214,1,75
677948,202217,1,15
677948,202220,20,571
677948,202225,1,20
677948,202232,1,10
677948,202233,2,40
677948,202234,1,50
677948,202238,1,40
677948,202240,2,105
677948,202246,1,20
677948,202247,1,50
677948,202303,1,10
677948,202310,1,100
677948,202313,1,10
677948,202314,2,15
677948,202315,1,90
677948,202325,1,10
677950,202133,1,10
677950,202209,1,4
677950,202220,7,240
677950,202248,1,3
677950,202314,1,5
677950,202322,1,2
677951,202146,1,20
677952,202136,3,210
677952,202226,1,50
677952,202235,5,510
677952,202236,2,50
677952,202242,1,9
677952,202243,1,50
677953,202127,1,30
677953,202132,2,40
677953,202134,4,50
677953,202135,1,3
677953,202136,7,135
677953,202139,5,132
677953,202140,1,18
677953,202142,1,21
677953,202143,3,95
677953,202145,7,160
677953,202147,4,90
677953,202149,1,30
677953,202151,3,90
677953,202152,1,20
677953,202153,2,15
677953,202202,5,126
677953,202203,2,100
677953,202204,1,20
677953,202209,6,55
677953,202210,8,210
677953,202211,1,30
677953,202212,5,115
677953,202213,2,10
677953,202214,2,7
677953,202215,6,95
677953,202216,2,25
677953,202217,2,30
677953,202219,1,20
677953,202220,2,100
677953,202221,1,10
677953,202222,2,20
677953,202223,1,75
677953,202225,2,50
677953,202226,3,10
677953,202232,6,215
677953,202233,3,65
677953,202234,2,13
677953,202235,3,25
677953,202236,4,95
677953,202237,2,10
677953,202238,1,9
677953,202239,5,95
677953,202240,1,100
677953,202242,3,70
677953,202243,2,10
677953,202246,1,10
677953,202249,2,15
677953,202250,1,50
677953,202251,1,10
677953,202252,1,90
677953,202253,2,23
677953,202301,1,15
677953,202303,1,10
677953,202310,11,116
677953,202311,3,35
677953,202313,1,20
677953,202314,2,6
677953,202315,2,35
677953,202316,1,5
677953,202321,1,90
677953,202322,5,44
677953,202323,1,5
677953,202325,1,20
677954,202143,1,40
677954,202217,1,15
677954,202227,2,10
677954,202232,1,50
677954,202233,1,100
677954,202248,1,50
677954,202304,1,100
677954,202309,1,5
677954,202312,1,100
677954,202315,2,80
677954,202317,3,20
677954,202321,1,100
677954,202324,1,50
677955,202133,3,65
677955,202137,1,5
677955,202138,2,15
677955,202143,3,140
677955,202206,1,100
677955,202208,5,125
677955,202209,6,70
677955,202210,1,100
677955,202214,2,325
677955,202215,1,10
677955,202223,1,100
677955,202234,5,38
677955,202249,1,10
677955,202250,1,20
677955,202252,1,50
677955,202301,1,9
677955,202311,1,50
677955,202325,1,90
677956,202133,4,60
677956,202225,1,50
677956,202248,1,3
677956,202249,1,10
677956,202311,1,2
677958,202133,3,55
677958,202139,1,90
677958,202146,3,47
677958,202148,3,50
677958,202150,1,60
677958,202152,1,10
677958,202202,4,155
677958,202217,1,2
677958,202218,1,40
677958,202220,20,240
677958,202226,1,20
677958,202232,1,10
677958,202244,4,200
677958,202247,2,80
677958,202250,2,130
677958,202251,4,57
677958,202302,3,62
677958,202304,2,20
677958,202310,2,200
677958,202315,2,57
677958,202316,2,9
677958,202322,2,150
677958,202323,3,107
677958,202324,2,110
677960,202140,2,157
677960,202146,3,120
677961,202139,1,5
677961,202208,7,152
677961,202210,4,10
677961,202211,1,100
677961,202220,30,351
677961,202233,1,25
677961,202234,2,80
677961,202237,3,30
677961,202239,2,40
677961,202240,1,20
677961,202241,1,30
